city,unique_buildings,count
San Antonio,248 Moore building,55
San Antonio,301 Gunter building,55
San Antonio,305 Kampmann building,55
San Antonio,307 Moore building,55
San Antonio,308 Mackay building,55
San Antonio,311 Moore building,55
San Antonio,312 Mackay building,55
San Antonio,328 Moore building,55
San Antonio,406 Frost building,55
San Antonio,407 Moore building,55
San Antonio,408 Moore building,55
San Antonio,410 Central Office building,55
San Antonio,411 Gibbs building,55
San Antonio,501 Gunter building,55
San Antonio,504 Frost building,55
San Antonio,508 Gunter building,55
San Antonio,517 Medell building,55
San Antonio,544 Moore building,55
San Antonio,601 Moore building,55
San Antonio,611 Gibbs building,55
San Antonio,611 Moore building,55
San Antonio,632 Bedell building,55
San Antonio,636 Moore building,55
San Antonio,640 Moore building,55
San Antonio,709 Gibbs building,55
San Antonio,710 Gibbs building,55
San Antonio,718 Gibbs building,55
San Antonio,811 Mackay building,55
San Antonio,814 Gunter building,55
San Antonio,Alamo Bank building,55
San Antonio,Chandler building,55
San Antonio,Co. Gunter building,55
San Antonio,F. Schutz 5 Riverside building,55
San Antonio,Frost building,55
San Antonio,Gunter building,55
San Antonio,Hughes. 308 Frost building,55
San Antonio,J. Hart. 726 Gunter building,55
San Antonio,Moore building,55
San Antonio,N. Frost building,55
San Antonio,Riverside building,55
San Antonio,T. Recampoell. 613 Gibbs building,55
San Antonio,building,55
San Antonio,,55
San Diego,203 Keating building,5
San Diego,Savage. Union building,5
San Diego,Sun building,5
San Diego,Union building,5
San Diego,,5
San Francisco,1st Nat. Bank building,66
San Francisco,1st Nat. Bank. building,66
San Francisco,600 MacDonough building,66
San Francisco,6519 Pac. building,66
San Francisco,8. Spreckles building,66
San Francisco,800 Cortland building,66
San Francisco,8026 Claus Spreckles building,66
San Francisco,A. Lane Russ building,66
San Francisco,Ambit. Bank. building,66
San Francisco,Balboa building,66
San Francisco,C. Bpreckies building,66
San Francisco,C. Spreckies building,66
San Francisco,C. Spreckles building,66
San Francisco,Chron. building,66
San Francisco,Chronicle building,66
San Francisco,Cl. Spreckles building,66
San Francisco,Clunie building,66
San Francisco,Crocker building,66
San Francisco,Crocker building,66
San Francisco,Ex. building,66
San Francisco,H. Irving. Kohl building,66
San Francisco,Hewes building,66
San Francisco,Hmbit Bank. building,66
San Francisco,Hmbit. Bank. building,66
San Francisco,Howes building,66
San Francisco,Humbit. Bank. building,66
San Francisco,Humblt. Bank building,66
San Francisco,Lick building,66
San Francisco,Mechanica Institute building,66
San Francisco,Mer. Bx. building,66
San Francisco,Mer. Ex. building,66
San Francisco,Mer. Exch. building,66
San Francisco,Milla building,66
San Francisco,Mille building,66
San Francisco,Mills building,66
San Francisco,Mills building,66
San Francisco,Monad. building,66
San Francisco,Monadnock building,66
San Francisco,Moned. building,66
San Francisco,Mongdnock building,66
San Francisco,Nevada Bank building,66
San Francisco,Nevada building,66
San Francisco,Newhall building,66
San Francisco,Pac. building,66
San Francisco,Pacific building,66
San Francisco,Phe lan building,66
San Francisco,Phelan building,66
San Francisco,Ruas building,66
San Francisco,Russ building,66
San Francisco,Sheldan building,66
San Francisco,Sheldon building,66
San Francisco,Snyder Phelan building,66
San Francisco,W. Met Nat. Bank building,66
San Francisco,W. Met. Nat. Bank building,66
San Francisco,W. Met. Nat. Bank. building,66
San Francisco,Westbank building,66
San Francisco,acne building,66
San Francisco,building,66
San Francisco,dronad. building,66
San Francisco,eeoewer building,66
San Francisco,ist Nat. Bank building,66
San Francisco,lat Nat. Bank building,66
San Francisco,of N.  Phelan building,66
San Francisco,tat Nat. Bank. building,66
San Francisco,tet Mills building,66
San Francisco,,66
San Jose,7174 Auzerais building,4
San Jose,Porter building,4
San Jose,ist Nat. Bank building,4
San Jose,,4
Seattle, Alaska building,185
Seattle,10 Marion building,185
Seattle,1009 Amer. Bank building,185
Seattle,105 White building,185
Seattle,1101 Am Bank. building,185
Seattle,1267 Empire building,185
Seattle,202 Traders building,185
Seattle,207 Am. Bank. building,185
Seattle,208 Sullfvan-Considine building,185
Seattle,208-10 Leary building,185
Seattle,214 Leary building,185
Seattle,218 Leary building,185
Seattle,219-20 Colman building,185
Seattle,221 Nor. Bank. building,185
Seattle,238 Globe building,185
Seattle,302 Peoples Bank. building,185
Seattle,307 Leary building,185
Seattle,311 Hinckley building,185
Seattle,312 Boston building,185
Seattle,312 Central building,185
Seattle,342-3 Central building,185
Seattle,402 Central building,185
Seattle,406 Oriental building,185
Seattle,411 White building,185
Seattle,415 Baitey building,185
Seattle,418 Alaska building,185
Seattle,423 Leary building,185
Seattle,438 Globe building,185
Seattle,476 Colman building,185
Seattle,516 Sullivan building,185
Seattle,521 Leary building,185
Seattle,601 Colman building,185
Seattle,612 Balley building,185
Seattle,626 Colman building,185
Seattle,629 Central building,185
Seattle,706 leary building,185
Seattle,716 Northern Bank. building,185
Seattle,716 White building,185
Seattle,719-21 Leary building,185
Seattle,743 Central building,185
Seattle,7460 B. Green Lake building,185
Seattle,8 Wing  Son. Alaska building,185
Seattle,8. Hainsworth. Am. Bank. building,185
Seattle,806 Leary building,185
Seattle,808 Am. Bank building,185
Seattle,818-20 Leary building,185
Seattle,836 Lienry building,185
Seattle,846 Central building,185
Seattle,908 Alaska building,185
Seattle,946 Central building,185
Seattle,A. Jones. White building,185
Seattle,A. Upper. American Bank building,185
Seattle,Aim. Bank. building,185
Seattle,Alaska building,185
Seattle,Alaska building,185
Seattle,Alnska building,185
Seattle,Am. Bank building,185
Seattle,Am. Bank building,185
Seattle,Am. Bank. building,185
Seattle,American Bank building,185
Seattle,American Bank. building,185
Seattle,Arcade building,185
Seattle,B. Doakes Balley building,185
Seattle,B. Nichole  Co.. Empire building,185
Seattle,B. Reed. 323 Central building,185
Seattle,B. Scott. Orlentnl building,185
Seattle,BE. Jensen. New York building,185
Seattle,BE. Nelson. Northern Bank building,185
Seattle,Bailey building,185
Seattle,Bailey building,185
Seattle,Baller building,185
Seattle,Ballev building,185
Seattle,Balley building,185
Seattle,Bander. Inc. Colman building,185
Seattle,Batley building,185
Seattle,Binckley building,185
Seattle,Boston building,185
Seattle,Burke building,185
Seattle,Burke building,185
Seattle,Calman building,185
Seattle,Cen- tral building,185
Seattle,Centra building,185
Seattle,Central building,185
Seattle,Central building,185
Seattle,Co. White building,185
Seattle,Co.. 719-21 Leary building,185
Seattle,Co.. Amer. Bank. building,185
Seattle,Co.. Empire building,185
Seattle,Co.. Marion building,185
Seattle,Co.. Market building,185
Seattle,Collins building,185
Seattle,Colman building,185
Seattle,Colman_ building,185
Seattle,Crary building,185
Seattle,Crary building,185
Seattle,Crown building,185
Seattle,Downs building,185
Seattle,E. Lippman  Co.. New York building,185
Seattle,EB. Gates  Co.. Bailey building,185
Seattle,Emp ize building,185
Seattle,Empire building,185
Seattle,Empire building,185
Seattle,Emplre building,185
Seattle,Epler building,185
Seattle,Epler building,185
Seattle,F Nichols  Co.. Haller building,185
Seattle,G. John. 629-30-31 Central building,185
Seattle,Globe building,185
Seattle,Globe building,185
Seattle,Gorman. American Bank. building,185
Seattle,H. Harrison  Co. Cherry building,185
Seattle,H. Whitham. Central building,185
Seattle,Haight building,185
Seattle,Haller building,185
Seattle,Halley building,185
Seattle,Harwood. Bailey building,185
Seattle,Henry building,185
Seattle,Hinckley building,185
Seattle,Hinckley building,185
Seattle,Hoge building,185
Seattle,Howard building,185
Seattle,I. Gregory. Empire building,185
Seattle,Inc.. Empire building,185
Seattle,Inc.. Leary building,185
Seattle,Inc.. White building,185
Seattle,J. Haasze  Son. 326 Leary building,185
Seattle,J. Hassett. Empire building,185
Seattle,J. Jarmuth. Nor. Bank.  Trust building,185
Seattle,Juat. American Bank building,185
Seattle,Korn building,185
Seattle,L. Martin. 1016 White building,185
Seattle,L. Russell  Co. Burke building,185
Seattle,Learv building,185
Seattle,Leary building,185
Seattle,Liberty building,185
Seattle,Lowman building,185
Seattle,M. Muldoon. Haller building,185
Seattle,Marion building,185
Seattle,Marion building,185
Seattle,Maynard building,185
Seattle,Mehlhorn building,185
Seattle,Mutual Life building,185
Seattle,N. . building,185
Seattle,N. W. Megr.. 842 Central building,185
Seattle,New York building,185
Seattle,Northern Bank building,185
Seattle,Now York building,185
Seattle,Oriental building,185
Seattle,Oriental building,185
Seattle,Orlental building,185
Seattle,Ortental building,185
Seattle,Pacific building,185
Seattle,Pelletier. Orfontal building,185
Seattle,Peoples Bank. building,185
Seattle,Peoples’ Bank building,185
Seattle,People’s Bank. building,185
Seattle,Pioneer building,185
Seattle,Plonecer building,185
Seattle,R. Kelley. White building,185
Seattle,R. Niesz  Co.. Colman building,185
Seattle,Robinson. Alaska building,185
Seattle,S. Investment Co.. New York building,185
Seattle,S. Norton. Washington building,185
Seattle,S. Rogers. Epler building,185
Seattle,Scheverman building,185
Seattle,Schieber  Co.. 201 Mehlhorn building,185
Seattle,Seattle Nat. Bank building,185
Seattle,Seattle Nat. Bank. building,185
Seattle,Starr-Boyd building,185
Seattle,Sullivan building,185
Seattle,T. Clark American Bank building,185
Seattle,Thorniley. Alaska building,185
Seattle,Times building,185
Seattle,Upper. art's building,185
Seattle,Uriental building,185
Seattle,W. McCauley. Colman building,185
Seattle,W. Noyes. Central building,185
Seattle,W. Randall. Leary building,185
Seattle,W.. Morrow. 716 White building,185
Seattle,Walker building,185
Seattle,White building,185
Seattle,White building,185
Seattle,a building,185
Seattle,building,185
Seattle,,185
Tampa,16 Giddens building,20
Tampa,307 Am. Bank building,20
Tampa,401 Am. Bank building,20
Tampa,40911 Curry building,20
Tampa,816 Am. Nat. Bank building,20
Tampa,Am. Bank building,20
Tampa,Blk building,20
Tampa,Curry building,20
Tampa,Davia building,20
Tampa,Drew building,20
Tampa,Giddens building,20
Tampa,Gould building,20
Tampa,Hampson building,20
Tampa,Hampton building,20
Tampa,Jackson building,20
Tampa,Sav. Bank. building,20
Tampa,West Tampa Bank building,20
Tampa,Ybor Bank building,20
Tampa,ight building,20
Tampa,,20
Washington,314 Auray building,48
Washington,B. Hart  Co.. Home Life building,48
Washington,B. Parrott  Co.. Hibba building,48
Washington,B. eG Colorado building,48
Washington,Bond building,48
Washington,Bvans building,48
Washington,Cen. Nat. Bank building,48
Washington,Cent. Nat Bank. building,48
Washington,Cent. building,48
Washington,Colo. building,48
Washington,Colorado building,48
Washington,Colorado building,48
Washington,Com. Nat. Bank building,48
Washington,Corcoran building,48
Washington,Cum' Nat. Bank building,48
Washington,Dist. Nat. Bank building,48
Washington,District Nat. Bank building,48
Washington,Evans building,48
Washington,Fendall building,48
Washington,Fowler  Son. Le Droit building,48
Washington,Hibbs building,48
Washington,Holt Easley. Evans building,48
Washington,Home Life building,48
Washington,Jenifer building,48
Washington,Kellogg building,48
Washington,Mansey building,48
Washington,Maryland building,48
Washington,McGill building,48
Washington,McLean building,48
Washington,Met. Bank building,48
Washington,Nat. Met. Bank building,48
Washington,Oxford building,48
Washington,So. building,48
Washington,Union Srust building,48
Washington,Union Tr. building,48
Washington,Union Trust building,48
Washington,Unlon Trust building,48
Washington,Victor building,48
Washington,W. L.  T. building,48
Washington,W. Long Wash. Loan  Trust building,48
Washington,Wash. L.  Tr. building,48
Washington,Wash. Loan  T. building,48
Washington,Wash. Loan  Tr. building,48
Washington,Wash. Loan  Trust building,48
Washington,building,48
Washington,vans building,48
Washington,week Loan  T. building,48
Washington,,48
